OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ActivityLocation/SourceMapScaleNumeric,ActivityLocation/HorizontalAccuracyMeasure/MeasureValue,ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode,ActivityLocation/HorizontalCollectionMethodName,ActivityLocation/HorizontalCoordinateReferenceSystemDatumName,AssemblageSampledName,CollectionDuration/MeasureValue,CollectionDuration/MeasureUnitCode,SamplingComponentName,SamplingComponentPlaceInSeriesNumeric,ReachLengthMeasure/MeasureValue,ReachLengthMeasure/MeasureUnitCode,ReachWidthMeasure/MeasureValue,ReachWidthMeasure/MeasureUnitCode,PassCount,NetTypeName,NetSurfaceAreaMeasure/MeasureValue,NetSurfaceAreaMeasure/MeasureUnitCode,NetMeshSizeMeasure/MeasureValue,NetMeshSizeMeasure/MeasureUnitCode,BoatSpeedMeasure/MeasureValue,BoatSpeedMeasure/MeasureUnitCode,CurrentSpeedMeasure/MeasureValue,CurrentSpeedMeasure/MeasureUnitCode,ToxicityTestType,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,SamplePreparationMethod/MethodIdentifier,SamplePreparationMethod/MethodIdentifierContext,SamplePreparationMethod/MethodName,SamplePreparationMethod/MethodQualifierTypeName,SamplePreparationMethod/MethodDescriptionText,SampleContainerTypeName,SampleContainerColorName,ChemicalPreservativeUsedName,ThermalPreservativeUsedName,SampleTransportStorageDescription,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationMethod/MethodIdentifier,LabSamplePreparationMethod/MethodIdentifierContext,LabSamplePreparationMethod/MethodName,LabSamplePreparationMethod/MethodQualifierTypeName,LabSamplePreparationMethod/MethodDescriptionText,PreparationStartDate,PreparationStartTime/Time,PreparationStartTime/TimeZoneCode,PreparationEndDate,PreparationEndTime/Time,PreparationEndTime/TimeZoneCode,SubstitutionDilutionFactorNumeric,ProviderName
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Nitrate,Dissolved,0.208,mg/l as N,,Preliminary,,Actual,,,,,,,,,,,00618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.208,mg/l as N,,Preliminary,,Actual,,,,,,,,,,,00631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL050,USGS,"Nutrients, LL, wf, Cd reduct",,"USGS OF 93-125, p 149","USGS-National Water Quality Lab, Denver, CO",2010-12-21,,,,,,,,Long Term Method Detection Level,0.008,mg/l as N,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Orthophosphate,Dissolved,0.023,mg/l asPO4,,Preliminary,,Actual,,,,,,,,,,,00660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Phosphorus,Total,0.009,mg/l as P,,Preliminary,,Actual,,,,,,,,,,,00665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.004,mg/l as P,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Phosphorus,Dissolved,0.004,mg/l as P,,Preliminary,,Actual,,,,,,,,,,,00666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL020,USGS,"P, wf, FCC, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-01-04,,,,,,,below the reporting level but at or above the detection level,Long Term Method Detection Level,0.0030,mg/l as P,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Orthophosphate,Dissolved,0.007,mg/l as P,,Preliminary,,Actual,,,,,,,,,,,00671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2011-01-06,,,,,,,below the reporting level but at or above the detection level,Long Term Method Detection Level,0.004,mg/l as P,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,"Hardness, Ca, Mg",,16,mg/l CaCO3,,Preliminary,,Actual,,,,,,,,,,,00900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Calcium,Dissolved,4.61,mg/l,,Preliminary,,Actual,,,,,,,,,,,00915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2011-01-04,,,,,,,,Long Term Method Detection Level,0.022,mg/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Magnesium,Dissolved,0.994,mg/l,,Preliminary,,Actual,,,,,,,,,,,00925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2011-01-04,,,,,,,,Long Term Method Detection Level,0.008,mg/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Sodium,Dissolved,2.02,mg/l,,Preliminary,,Actual,,,,,,,,,,,00930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2011-01-04,,,,,,,,Long Term Method Detection Level,0.06,mg/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.22,None,,Preliminary,,Actual,,,,,,,,,,,00931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,"Sodium, percent total cations",,21,%,,Preliminary,,Actual,,,,,,,,,,,00932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Potassium,Dissolved,0.43,mg/l,,Preliminary,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLO03,USGS,"Potassium, wf, by ICP-OES",,Standard Methods,"USGS-National Water Quality Lab, Denver, CO",2011-01-04,,,,,,,,Long Term Method Detection Level,0.022,mg/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Chloride,Dissolved,1.16,mg/l,,Preliminary,,Actual,,,,,,,,,,,00940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC022,USGS,"Anions, wf, IC",,"Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2010-12-22,,,,,,,,Long Term Method Detection Level,0.06,mg/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Sulfate,Dissolved,2.60,mg/l,,Preliminary,,Actual,,,,,,,,,,,00945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IC022,USGS,"Anions, wf, IC",,"Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2010-12-22,,,,,,,,Long Term Method Detection Level,0.09,mg/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Fluoride,Dissolved,0.07,mg/l,,Preliminary,,Actual,,,,,,,,,,,00950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISE05,USGS,"Anions, wf, ISE",,"USGS TWRI 5-A1/1989, p 221","USGS-National Water Quality Lab, Denver, CO",2011-01-13,,,,,,,value extrapolated at low endbelow the reporting level but at or above the detection level,Long Term Method Detection Level,0.04,mg/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Silica,Dissolved,8.91,mg/l,,Preliminary,,Actual,,,,,,,,,,,00955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2011-01-04,,,,,,,,Long Term Method Detection Level,0.029,mg/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Arsenic,Dissolved,0.19,ug/l,,Preliminary,,Actual,,,,,,,,,,,01000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM10,USGS,"Elements, wf, cICP-MS",,USGS TMR 5-B1,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.022,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Barium,Dissolved,42.1,ug/l,,Preliminary,,Actual,,,,,,,,,,,01005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM43,USGS,"Metals, wf, ICP-MS",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.07,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Beryllium,Dissolved,0.014,ug/l,,Preliminary,,Actual,,,,,,,,,,,01010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM43,USGS,"Metals, wf, ICP-MS",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.006,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Boron,Dissolved,6,ug/l,,Preliminary,,Actual,,,,,,,,,,,01020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM40,USGS,"Metals, water, ICP-MS (NWQL)",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,3,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,Not Detected,,Cadmium,Dissolved,,,,Preliminary,,Actual,,,,,,,,,,,01025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM43,USGS,"Metals, wf, ICP-MS",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.016,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Chromium,Dissolved,0.07,ug/l,,Preliminary,,Actual,,,,,,,,,,,01030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM10,USGS,"Elements, wf, cICP-MS",,USGS TMR 5-B1,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,below the reporting level but at or above the detection level,Long Term Method Detection Level,0.06,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Cobalt,Dissolved,0.080,ug/l,,Preliminary,,Actual,,,,,,,,,,,01035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM10,USGS,"Elements, wf, cICP-MS",,USGS TMR 5-B1,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.02,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Copper,Dissolved,4.2,ug/l,,Preliminary,,Actual,,,,,,,,,,,01040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM10,USGS,"Elements, wf, cICP-MS",,USGS TMR 5-B1,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.5,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Iron,Dissolved,33.4,ug/l,,Preliminary,,Actual,,,,,,,,,,,01046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2011-01-04,,,,,,,,Long Term Method Detection Level,3.2,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Lead,Dissolved,0.040,ug/l,,Preliminary,,Actual,,,,,,,,,,,01049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM43,USGS,"Metals, wf, ICP-MS",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.015,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,,,Manganese,Dissolved,0.93,ug/l,,Preliminary,,Actual,,,,,,,,,,,01056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM43,USGS,"Metals, wf, ICP-MS",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.13,ug/l,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100067,Sample-Routine,Water,Surface Water,2010-12-08,10:20:00,PST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385928114144201,Baker Creek at B-Loop Rd,,"Stable, low stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,USGS,,,Unknown,,,,,,,,,,,,,Not Detected,,Thallium,Dissolved,,,,Preliminary,,Actual,,,,,,,,,,,01057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM40,USGS,"Metals, water, ICP-MS (NWQL)",,USGS OF 92-634,"USGS-National Water Quality Lab, Denver, CO",2010-12-29,,,,,,,,Long Term Method Detection Level,0.010,ug/l,,,,,,,,,,,,,,,,,NWIS
